"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Yana","https://www.tripadvisor.com/Profile/TheManaCoach","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","","5","Feb 2020 • Family","What an AMAZING experience!","So grateful our family took this trip! This is a once in a lifetime opportunity for most and it will definitely be a memory I’ll cherish for life! Hawaii is so beautiful, and from the sky it is even more incredible! Going to Molokai with Eric and Maui plane rides was breathtaking! The flight was smooth and the views were grand! We saw so many waterfalls running down the world’s largest sea cliffs. I really don’t have the right words to describe this experience. Majestic might be the best way to describe it! We also saw whales from the sky! Talk about sight seeing! I’m seriously thinking about booking with Eric again on this trip!!!","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/db/35/78/majestic-molokai-sea.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/db/35/75/majestic-molokai-sea.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/db/35/73/majestic-molokai-sea.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/db/35/6e/majestic-molokai-sea.jpg","Written February 10, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Steven C","https://www.tripadvisor.com/Profile/stevencR7591BN","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg","","5","Feb 2020 • Couples","Incredible!","The flight around Maui was so special! I would recommend it to anyone visiting. My wife and I were super comfortable during the flight.","Couples","0","","Written February 4, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Vacation393304","https://www.tripadvisor.com/Profile/Vacation393304","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/7f/avatar066.jpg","","5","Feb 2020 • Couples","Great Trip!","Eric was great!! Awesome flight :) day was perfect. Weather was wonderful. Whales jumping everywhere really made the trip dazzle.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-s/1a/cd/32/4d/5-island-maui-county.jpg","Written February 4, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Riley T","https://www.tripadvisor.com/Profile/RileyMichaelT","https://media-cdn.tripadvisor.com/media/photo-s/09/63/de/0e/riley-t.jpg","Orlando, FL","5","Feb 2020 • Family","Don't miss it!","Just amazing!  The owner is very passionate about ensuring a safe and fun flight.  He even let my son fly the plane!  Best excursion (and we did them all!)","Family","0","","Written February 1, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Zachary T","https://www.tripadvisor.com/Profile/407zacharyt","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","","5","Feb 2020 • Family","Outstanding!!!","Absolutely stunning scenery and amazing commentary on the various landmarks we passed over. Eric (the owner) piloted our Piper Cherokee and was extremely attentive, kind and informative. It was advertised as giving you the opportunity to pilot the plane as well, but I believed this was just a gimmick; something along the lines of ""hold the stick and we'll take a picture."" That was absolutely not the case! I <br />was hands on and truly able to fly the plane quite often.<br /><br />Overall an amazing experience. If I could give 10 out of 5 stars I would.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/45/6d/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/45/68/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/45/64/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/45/10/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/44/8e/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/44/1f/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/43/e2/5-island-maui-county.jpg","Written February 1, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"tracytheisen","https://www.tripadvisor.com/Profile/tracytheisen","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Orlando, FL","5","Feb 2020 • Family","You won’t believe your eyes!","We decided on a whim to do a plane tour of Maui. WOW did we pick the right guy. The plane was as smooth as the operator. Absolutely flawless. We have done a ton of things so far on our vacation and this by far is the TOP! You get to see breathtaking views of the islands and places you will never touch on land. Our son recently graduated from college as an Aerospace Engineer. This flight made all his dreams come true! He ACTUALLY FLEW THE PLANE. The owner/instructor/pilot was so compassionate and accommodating. Do yourself a favor and enjoy MAUI the way it was meant to be seen from above looking down at it’s beauty! Thank you Eric for making us feel at home. Thank you for letting my sons heart soar! Much love the Theisen’s","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/3f/4d/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/3f/40/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c6/3f/3d/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1a/c6/3e/e1/5-island-maui-county.jpg","Written February 1, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Linda R","https://www.tripadvisor.com/Profile/lindarR8366VM","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","Omaha, NE","5","Jan 2020","Custom air tour of Maui","Made a tour around the entire island of Maui - took a break at Hana, visited the Chocolate Plantation, the Black Sand Beach outside of Hana, and a tour of the town<br />of Hana  Saw all regions of Maui, from the lava flows from the last eruption, to the lush rain forest to the amazing untraveled and developed shore line with amazing water falls.","","0","","Written January 31, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bergen F","https://www.tripadvisor.com/Profile/736bergenf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","","5","Jan 2020 • Friends","Magical view of the island","A buxket list worthy chance to see the island from a perspective that most dont get to see. Highly recommended, will be flying again!","Friends","0","","Written January 31, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"cmdavitt","https://www.tripadvisor.com/Profile/cmdavitt","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","East Wenatchee, WA","5","Jan 2020 • Couples","Priceless Memories ","We saw all 5 islands of Maui County<br />Breaching whales<br />Spectacular views<br />Once in a lifetime experience <br />Very smooth ride and Eric took great care of us<br />Very highly recommend ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/be/f8/f3/photo0jpg.jpg","Written January 29, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jeff R","https://www.tripadvisor.com/Profile/UpholderOfTruth","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","Champaign, IL","5","","Excellent","Great tour of the five islands.  Eric was very knowledge of the area and an excellent pilot.  As a fellow pilot, he allowed me to fly while handling the radios and navigation.  Would happily fly with him again<br />","","0","https://media-cdn.tripadvisor.com/media/photo-o/1a/bb/bd/39/ta-img-20200128-104617.jpg","Written January 28, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"PokerbossTX","https://www.tripadvisor.com/Profile/PokerbossTX","https://media-cdn.tripadvisor.com/media/photo-s/05/0c/76/64/pokerboss.jpg","San Marcos, TX","5","Jan 2020 • Solo","Something I'll never forget.","Eric is personable, professional and very knowledgeable. This tour afforded me a chance for wonderful photos I could never have gotten any other way.","Solo","0","","Written January 24, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Diane C","https://www.tripadvisor.com/Profile/dianecP4983QI","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","","5","Jan 2020 • Couples","Breathtaking views!","We just got back from our flight to Molokai and it was absolutely incredible!  Eric was so nice and knowledgeable. He ensured we were having a great time throughout the flight and even gave us options during the flight on what different routes we wanted to take to see additional sights. We saw whales and gorgeous views. We highly recommend!","Couples","0","","Written January 24, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"William H","https://www.tripadvisor.com/Profile/willhamrick","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","","5","Jan 2020 • Couples","The best view of the islands!","This was a great laid back trip to see the cliffs at Molokai. We were also able to see several whales in the area. Eric was really knowledgeable of the area and a great guide!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/b2/4e/7f/majestic-molokai-sea.jpg","Written January 24, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bails","https://www.tripadvisor.com/Profile/FlySugaSuga","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","Cut Off, LA","5","Jan 2020","Awesome!","I was a little nervous taking a small plane around the islands, but once we started flying we kept being assured that everything was going smoothly and I definitely felt safe during this flight! Our pilot was awesome and so so sweet! He flew us around and taught us a great deal about the islands and the history of each one. Definitely one of the best activities we booked while in Maui!! We really enjoyed the relaxing flight and got some wonderful photos!!! Highly recommend!!!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/ae/3b/89/awesome-waterfalls.jpg","Written January 22, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"David L","https://www.tripadvisor.com/Profile/L8059VUdavidl","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","","5","Jan 2020 • Family","Maui Plane Rides","Eric took us on a beutiful sunset ride over the valley of maui and taught us many facts about the island. He showed us beutiful whales by the water and the vibrant colors of the place. He even took us to an old volcanic crater, and showed us dried up lava from the last eruption. Amazing trip would recommend for anyone visiting and living on the island. Mahalo!","Family","0","","Written January 21, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cherike","https://www.tripadvisor.com/Profile/Cherike","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","Mississauga, Canada","5","Jan 2020 • Couples","Amazing experience","We had the most amazing time with Eric today. Not only did we get to fly over the islands of Maui and Hawaii but we saw the craters from an amazing perspective in the air. We could see all the lava flow fields and I got absolutely incredible videos and photos due to the camera porthole in the window. At one point the weather didn’t seem like it would cooperate for us to see the most recent lava explosion but Eric managed to find a safe way for us to fly over it. Eric even let both us of take over the controls and steer the plane a bit which was so fun!  Once we landed in Hilo we went for lunch at a great diner and then back up in the air to fly past the beautiful cliffs and waterfalls en route to Hilo. Such a great value compared to helicopter flights. I felt so safe the entire flight and it was such a comfortable experience! Thank you Eric for the amazing candid photos and best day of our vacation!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a9/5b/0c/big-island-volcano-national.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a9/5b/0b/big-island-volcano-national.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a9/5b/09/big-island-volcano-national.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a9/5b/08/big-island-volcano-national.jpg","Written January 20, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jorge s","https://www.tripadvisor.com/Profile/M8919NLjorges","https://media-cdn.tripadvisor.com/media/photo-s/11/6e/cf/84/jorge-s.jpg","","5","Jan 2020 • Couples","Totally Awesome Experience","Wow. What an amazing experience. My girl and I were alone and floating in the sky. TOTALLY AMAZING MUST DO EXPERIENCE. PRICED GREAT FOR PRIVATE TOUR.","Couples","0","","Written January 19, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nadia M","https://www.tripadvisor.com/Profile/nadiamQ6744VB","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","5","Jan 2020 • Friends","Espectacular Views!","Este viaje fue increíble, se los recomiendo! El señor Eric muy amable, una experiencia única. Súper contenta con mi tour.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a6/c4/04/5-island-maui-county.jpg","Written January 19, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"NumbersJohn","https://www.tripadvisor.com/Profile/NumbersJohn","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","","5","Jan 2020 • Solo","Captivating!","This was AMAZING! I felt Safe, Smooth, Secure in my private window seat and the window for taking pictures is like nothing I've seen before. The pilot is like super friendly, and he shares his dream with you.  You walk away hugging him, the experience is incredible. I recommend it. I give it 5 PLUS stars!","Solo","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a1/03/cc/maui-plane-rides.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/a1/03/97/maui-plane-rides.jpg","Written January 17, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Peggy S","https://www.tripadvisor.com/Profile/peggysH9885PJ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","","5","Jan 2020 • Couples","Wow","This safe smooth and very enjoyable flight where the scenery was spectacular and the coastline was lovely. And the pilot made it possible to capture stunning unobstructed photos. Do it.","Couples","0","","Written January 15, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Matt F","https://www.tripadvisor.com/Profile/G1992BVmattf","","","5","Jan 2020 • Family","Awesome","Trip was amazing Eric was great to deal with lots of great service. Enjoyed the insights flexibility of trip and the care and attention to our experience.","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/9c/72/3c/5-island-maui-county.jpg","Written January 15, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"mcgemz","https://www.tripadvisor.com/Profile/mcgemz","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","5","","Unique perspective ","Eric made this hour-long tour a very special experience with unique views of Molokai’s 3,000 foot cliffs, the rural mainland of the island, Hawaii’s best coral reefs, and west Maui. We loved the information Eric shared with us to make this experience even more interesting. Would definitely recommend it!","","0","","Written January 13, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"462seb","https://www.tripadvisor.com/Profile/462seb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","Myrtle Beach, SC","5","Jan 2020 • Couples","Awesome","Enjoyable ride with beautiful views and whale viewing. Pilot was great about circling around spotted whales. Fun!","Couples","0","","Written January 13, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jackie E","https://www.tripadvisor.com/Profile/Traveler737058","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","Jan 2020","Fabulous!","Three of us went up in Eric’s Piper Archer aeroplane and had a once in a lifetime experience seeing Maui from a birds eye view!    Eric was very knowledgable about the Islands and kept us entertained.  It is whale season right now and we were hoping to catch a glimpse.....and we did.  He took great care of us and we had an unforgettable trip.  Thanks Eric!","","0","","Written January 6, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Robson Boscarioli","https://www.tripadvisor.com/Profile/226robsonj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","Honolulu, HI","5","Jan 2020 • Solo","Molokini crater visit","Eric (my private pilot) was knowledgeable and safe at all times: Giving me a great overview of Maui Molokin volcano crater and seeing also Kihei and Haleakala mountain. The experience was amazing, timeless and breathtaking. An experience of a life time. I definitely recommend it.","Solo","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/83/b1/9a/maui-plane-rides.jpg","Written January 5, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"John","https://www.tripadvisor.com/Profile/JohncRRV","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","5","Jan 2020 • Friends","Fantastic","Fantastic flight which was safe and smooth and a great experience and we were able to see some whales and we’d do it again. Brilliant.","Friends","0","","Written January 5, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Naomi","https://www.tripadvisor.com/Profile/gardenome","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","","5","Jan 2020 • Family","Rockin’","This trip was super fun and a unique experience! The plane itself is cozy and has equipped safety measures which helped relieve any stress about the flight. Eric was a great pilot and very nice, making sure to warn us of upcoming turbulence and winds. The views themselves were fantastic and he made sure to angle the plane for great shots of the volcano.  We also stopped for lunch at a diner which had a nice homely vibe and good comfort food. Overall, a super cool trip that I’d definitely take again. :-)","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/79/b9/9a/big-island-volcano-national.jpg","Written January 2, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tara Richard","https://www.tripadvisor.com/Profile/TaraRichard0729","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Warwick, RI","5","Jan 2020 • Family","Amazing Experience!!🤩","Eric was amazing and had a vast knowledge of the history of the islands. Seeing the island from this point of view was totally spectacular and a once in a lifetime experience. Don’t think🤔...JUST BOOK!!! You will be more than happy with your experience ⭐️⭐️⭐️⭐️⭐️","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/76/b9/6c/5-island-maui-county.jpg","Written January 1, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"JesseTaraAlyssaFromRI","https://www.tripadvisor.com/Profile/Voyage811484","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","5","Jan 2020 • Family","Best experience ever!!","Eric was the nest. Flying the plane was an experience in its own. we got to see all of Mauis five islands. We even got to see a bunch of humpback whales playing in the sea. Excellent. Would do again and again and again!!!","Family","0","","Written January 1, 2020","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Traveling 4235","https://www.tripadvisor.com/Profile/Tracer143674","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","","5","Dec 2019 • Couples","Just Amazing","So much fun Super Safe feeling and once in a lifetime experience. Our sunset was just spectacular and please enjoy your own tour with my highest recommendation.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/74/bb/f6/amazing.jpg","Written December 31, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Polly M","https://www.tripadvisor.com/Profile/pollym143","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg","New York City, NY","5","","Awesome custom tour around Molokai and Maui!","We had a safe, smooth, great tour that Eric was able to customize. We saw the cliffs, elephant rock, and the west side of Maui. It was beautiful. We packed a lot into one hour!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/74/5d/fc/photo0jpg.jpg","Written December 31, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Monica J","https://www.tripadvisor.com/Profile/monicajergins","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","5","","Honeymoon ","Wow! This truly was a once in a lifetime experience. Flying over these volcanos made me feel like I was on an assignment for National Geographic of filming Planet Earth. I was very terrified at first to get in the plane and fly over the ocean ect. but Eric talked me though everything and was very patient and understanding and I’m so thankful for that. He is a very experienced pilot who is living his dream. I felt safe with him the whole time. This is the perfect experience for anyone traveling to Maui that wants to do something private and VIP. It was beautiful thank you Eric. ","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/6f/6d/24/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/6f/6d/23/photo0jpg.jpg","Written December 29, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Wright 1","https://www.tripadvisor.com/Profile/wright12015","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","New York City, NY","5","","Perfect ","This was a once-in-a-lifetime experience. Helicopters can’t go where we went today and bigger planes can’t either but this small plane known as the Piper, was able to caress the shoreline of the big Island and Maui in breathtaking fashion. Eric safely tilts his plane, giving you an unobstructed close view of the seemingly endless waterfalls along the big Island shoreline. On the other side, the great expanse of the Pacific Ocean, and yes, I saw a whale!<br />Your perspective on flying will be forever changed as we flew between just two and 5000 feet above ground.<br />Hovering over the active volcano and seeing the miles of lava it spilled was also an unforgettable experience. Highly recommend it. Thanks ERIC!","","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/6c/d8/b5/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1a/6c/d8/b4/photo0jpg.jpg","Written December 29, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Stephany F","https://www.tripadvisor.com/Profile/401stephanyf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","Dec 2019 • Couples","Awesome!","This has been the most amazing ride ...I would suggest taking a ride with this feela! the amount of information was given & just the best birthday ever :)","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/6c/98/69/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1a/6c/98/66/5-island-maui-county.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/6c/98/64/5-island-maui-county.jpg","Written December 28, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Maui Lover","https://www.tripadvisor.com/Profile/H9550DHstevenf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","","5","Dec 2019 • Couples","Amazing","Never knew so much about Maui until this trip. Felt extremely comfortable and the guide was just Amazing just like the title","Couples","0","","Written December 28, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Esmeralda C","https://www.tripadvisor.com/Profile/188esmeraldac","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","","5","Dec 2019 • Couples","Unforgettable","This is MUST DO. A once in a lifetime one of a kind private magical experience truly and I’d recommend","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/6c/5c/a7/big-island-volcano-national.jpg","Written December 28, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Claire","https://www.tripadvisor.com/Profile/clairekerker781","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","","5","Dec 2019 • Couples","Amazing and must try","It is really pretty view and I would highly recommended. Eric is very polite and has very good skills. The flight is very smooth and comfortable. We saw beautiful cliffs and rainbow.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/66/f8/f9/majestic-molokai-sea.jpg","Written December 26, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Xiaofeng Z","https://www.tripadvisor.com/Profile/zjuzhanxf","https://media-cdn.tripadvisor.com/media/photo-s/07/3a/5a/97/zjuzhanxf.jpg","Campbell, CA","5","Dec 2019 • Couples","Amazing experience","This is my first time riding a small plane. The ride is very smooth, captain Eric is very welcoming and friendly. I highly recommend this activity to all visitors!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/66/f8/9b/majestic-molokai-sea.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/66/f8/99/majestic-molokai-sea.jpg","Written December 26, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"April H","https://www.tripadvisor.com/Profile/aprilhN7179VR","","","5","Dec 2019 • Couples","All around perfect!","Eric is a great guy, patient, knowledgeable, life time experience! I even tried fly the plan!! Amazing!!!!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/65/2d/c8/big-island-volcano-national.jpg","Written December 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mark B","https://www.tripadvisor.com/Profile/C7730JBmarkb","https://media-cdn.tripadvisor.com/media/photo-s/13/0f/19/a0/mark-b.jpg","Sedona, AZ","5","","Trip of a life time ","Eric is amazing, living his dream and goes out of his way to make sure you have a great time!  Hands down the highlight of the trip to Maui!  Don’t hesitate book today.","","0","https://media-cdn.tripadvisor.com/media/photo-w/1a/65/2b/e9/photo0jpg.jpg","Written December 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alana B","https://www.tripadvisor.com/Profile/Bencivengoa2","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","","5","Dec 2019 • Solo","Molokai flight","Great flight! Eric was very hospitable, kind and extremely helpful. He was knowledgeable about the area, which enhanced the experience. I am a pilot myself and Eric let me fly for most of the flight (with the exception of during photo opportunities, of course) while he operated the radios, which allowed me appreciate the scenery better. Definitely worth it! Thanks Eric!","Solo","0","","Written December 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"north848","https://www.tripadvisor.com/Profile/north848","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg","Milton, FL","5","","Beautiful island views","Great views of private island flight.  Saw things we would never see from ground.  Windy day but Eric did excellent job minimizing bouncing.  Eric was great guide providing excellent perspective on islands.  Also did some excellent flybys of whales and even breaches.","","0","","Written December 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Robin N","https://www.tripadvisor.com/Profile/537robinn","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","","Breathtaking Perfect ","Unique perspectives (PERFECT Marketing) and service during this private flight with my husband and from start to finish amazing. I’d recommend it. ","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/64/b4/56/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/64/b4/55/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/64/b4/54/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/64/b4/53/photo0jpg.jpg","Written December 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Moe A","https://www.tripadvisor.com/Profile/Moealkadi","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","","5","Dec 2019 • Couples","Nice trip","It was nice seeing the sun dip into the ocean :) A bit too much marketing but it was a beautiful experience nonetheless.","Couples","0","","Written December 23, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kailash","https://www.tripadvisor.com/Profile/Vkailash123","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg","Los Angeles, CA","5","Dec 2019 • Family","Awesome trip","Eric was super friendly , this was the highlight of the tour , highly recommend the tour .<br />Take this instead of helicopter tour as it is very private 3 vs 6 and there is a hole to take photos and view is awesome for all of them aboard","Family","0","","Written December 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"VIDYA k","https://www.tripadvisor.com/Profile/vidyakailash","","palm canyon drive","5","Dec 2019 • Family","Breath taking","Awesome experience with Eric.very narrative and beautiful scenes. My 4 year old kid too loved it. Thanks/Mahalo","Family","0","","Written December 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
